m,r,l,P,T,rho,epsilon,nabla,convective_status
2.1183428568711043e+33,29476597300.89702,1.074418008760638e+34,4202119227892677.5,6123565.995340076,5.0746922542924935,0.01892799759556145,[0.19660205],0
2.1190142809144866e+33,29488724389.963486,1.074419266113162e+34,4192103674843781.5,6120686.91822605,5.064976170355484,0.018842674941242244,[0.19657954],0
2.1196857049578688e+33,29500864785.121902,1.0744205178582633e+34,4182101465649243.0,6117806.560638194,5.0552681353204285,0.01875764457186455,[0.19655706],0
2.120357129001251e+33,29513018517.42026,1.0744217640184267e+34,4172112602154097.5,6114924.923473985,5.0455681559483905,0.018672905874094984,[0.19653461],0
2.1210285530446334e+33,29525185617.96933,1.0744230046161044e+34,4162137086258978.0,6112042.007656028,5.035876239075582,0.018588458235245943,[0.19651219],0
2.1216999770880157e+33,29537366117.94264,1.0744242396737147e+34,4152174919920119.5,6109157.814132056,5.026192391613746,0.01850430104326976,[0.1964898],0
2.122371401131398e+33,29549560048.57648,1.0744254692136435e+34,4142226105149356.0,6106272.343874931,5.016516620550541,0.018420433686753092,[0.19646743],0
2.1230428251747802e+33,29561767441.169926,1.0744266932582435e+34,4132290644014122.0,6103385.597882642,5.006848932949916,0.018336855554911335,[0.1964451],0
2.1237142492181625e+33,29573988327.084797,1.0744279118298342e+34,4122368538637450.5,6100497.577178307,4.997189335952491,0.018253566037582998,[0.1964228],0
2.1243856732615448e+33,29586222737.745693,1.0744291249507024e+34,4112459791197976.5,6097608.28281017,4.9875378367759495,0.018170564525224735,[0.19640052],0
2.125057097304927e+33,29598470704.63997,1.0744303326431014e+34,4102564403929932.5,6094717.715851606,4.977894442715409,0.018087850408905096,[0.19637827],0
2.1257285213483093e+33,29610732259.317753,1.0744315349292523e+34,4092682379123153.5,6091825.877401116,4.968259161143818,0.018005423080300117,[0.19635604],0
2.1263999453916916e+33,29623007433.39194,1.074432731831342e+34,4082813719123072.0,6088932.768582332,4.958631999512324,0.017923281931687247,[0.19633385],0
2.1270713694350739e+33,29635296258.53819,1.0744339233715256e+34,4072958426330721.5,6086038.390544009,4.949012965350679,0.017841426355940673,[0.19631168],0
2.127742793478456e+33,29647598766.49492,1.0744351095719242e+34,4063116503202736.0,6083142.744460036,4.939402066267614,0.0177598557465258,[0.19628953],0
2.1284142175218384e+33,29659914989.063328,1.0744362904546265e+34,4053287952251348.0,6080245.831529425,4.929799309951227,0.01767856949749413,[0.19626741],0
2.1290856415652207e+33,29672244958.107365,1.0744374660416877e+34,4043472776044390.5,6077347.65297632,4.920204704169374,0.017597567003478472,[0.19624531],0
2.129757065608603e+33,29684588705.553757,1.0744386363551304e+34,4033670977205297.5,6074448.210049991,4.910618256770061,0.01751684765968777,[0.19622323],0
2.1304284896519852e+33,29696946263.391994,1.0744398014169436e+34,4023882558413101.0,6071547.504024835,4.901039975681823,0.017436410861901973,[0.19620118],0
2.1310999136953678e+33,29709317663.67433,1.0744409612490842e+34,4014107522402430.5,6068645.53620038,4.891469868914128,0.017356256006467542,[0.19617915],0
2.1317713377387498e+33,29721702938.515774,1.074442115873475e+34,4004345871963530.0,6065742.307901284,4.881907944557765,0.017276382490292095,[0.19615714],0
2.1324427617821323e+33,29734102120.09413,1.0744432653120066e+34,3994597609942216.5,6062837.820477324,4.872354210785219,0.017196789710839943,[0.19613516],0
2.1331141858255143e+33,29746515240.649937,1.074444409586536e+34,3984862739239938.5,6059932.075303416,4.862808675851106,0.01711747706612762,[0.19611319],0
2.133785609868897e+33,29758942332.486523,1.0744455487188875e+34,3975141262813712.0,6057025.073779595,4.8532713480925045,0.017038443954718298,[0.19609125],0
2.134457033912279e+33,29771383427.96996,1.0744466827308525e+34,3965433183676186.0,6054116.817331034,4.843742235929422,0.01695968977571823,[0.19606932],0
2.1351284579556614e+33,29783838559.529114,1.0744478116441887e+34,3955738504895575.5,6051207.307408021,4.834221347865123,0.01688121392877138,[0.19604742],0
2.1357998819990437e+33,29796307759.65559,1.0744489354806218e+34,3946057229595725.5,6048296.5454859845,4.824708692486585,0.01680301581405537,[0.19602553],0
2.136471306042426e+33,29808791060.903774,1.0744500542618434e+34,3936389360956064.0,6045384.5330654755,4.815204278464849,0.01672509483227682,[0.19600366],0
2.1371427300858082e+33,29821288495.890816,1.074451168009513e+34,3926734902211622.5,6042471.271672173,4.805708114555445,0.016647450384666907,[0.19598181],0
2.1378141541291905e+33,29833800097.296623,1.0744522767452565e+34,3917093856653032.5,6039556.762856886,4.796220209598781,0.016570081872977056,[0.19595997],0
2.1384855781725728e+33,29846325897.863884,1.0744533804906666e+34,3907466227626526.5,6036641.008195549,4.786740572520548,0.016492988699474673,[0.19593816],0
2.139157002215955e+33,29858865930.398045,1.0744544792673037e+34,3897852018533935.0,6033724.0092892265,4.777269212332115,0.016416170266938875,[0.19591636],0
2.1398284262593373e+33,29871420227.76731,1.0744555730966946e+34,3888251232832690.5,6030805.767764111,4.767806138130935,0.016339625978656267,[0.19589457],0
2.1404998503027196e+33,29883988822.902664,1.074456662000333e+34,3878663874035823.5,6027886.285271522,4.7583513591009465,0.016263355238416797,[0.1958728],0
2.141171274346102e+33,29896571748.797848,1.0744577459996804e+34,3869089945711966.0,6024965.563487909,4.748904884512976,0.016187357450509806,[0.19585104],0
2.1418426983894842e+33,29909169038.509377,1.074458825116164e+34,3859529451485348.0,6022043.604114847,4.739466723725143,0.016111632019719543,[0.1958293],0
2.1425141224328664e+33,29921780725.156525,1.0744598993711792e+34,3849982395035801.5,6019120.408879043,4.730036886183268,0.016036178351321862,[0.19580757],0
2.1431855464762487e+33,29934406841.92133,1.0744609687860874e+34,3840448780098757.0,6016195.9795323275,4.720615381421273,0.015960995851079646,[0.19578585],0
2.143856970519631e+33,29947047422.048603,1.0744620333822175e+34,3830928610465245.0,6013270.317851662,4.711202219061593,0.01588608392523922,[0.19576415],0
2.1445283945630132e+33,29959702498.84592,1.0744630931808654e+34,3821421889981897.0,6010343.425639136,4.701797408815581,0.015811441980526687,[0.19574246],0
2.1451998186063955e+33,29972372105.683624,1.0744641482032937e+34,3811928622550943.5,6007415.304721966,4.692400960483921,0.01573706942414378,[0.19572078],0
2.1458712426497778e+33,29985056275.994812,1.074465198470732e+34,3802448812130214.0,6004485.956952498,4.683012883957029,0.0156629656637644,[0.19569911],0
2.14654266669316e+33,29997755043.275364,1.074466244004377e+34,3792982462733140.0,6001555.384208204,4.673633189215475,0.01558913010753073,[0.19567745],0
2.1472140907365423e+33,30010468441.083916,1.0744672848253927e+34,3783529578428751.0,5998623.588391687,4.664261886330385,0.015515562164049842,[0.1956558],0
2.1478855147799246e+33,30023196503.041866,1.0744683209549094e+34,3774090163341678.0,5995690.571430675,4.654898985463858,0.015442261242389997,[0.19563415],0
2.148556938823307e+33,30035939262.833397,1.0744693524140246e+34,3764664221652150.5,5992756.335278027,4.645544496869378,0.0153692267520771,[0.19561252],0
2.1492283628666892e+33,30048696754.205433,1.074470379223803e+34,3755251757595998.5,5989820.881911727,4.636198430892228,0.015296458103091297,[0.1955909],0
2.1498997869100714e+33,30061469010.96768,1.074471401405276e+34,3745852775464652.0,5986884.21333489,4.6268607979699015,0.015223954705863438,[0.19556928],0
2.150571210953454e+33,30074256066.99262,1.074472418979442e+34,3736467279605136.5,5983946.331575758,4.617531608632523,0.015151715971271872,[0.19554767],0
2.151242634996836e+33,30087057956.215454,1.074473431967267e+34,3727095274420094.0,5981007.2386877015,4.608210873503277,0.01507974131063906,[0.19552606],0
2.1519140590402185e+33,30099874712.63422,1.0744744403896828e+34,3717736764367737.5,5978066.936749217,4.598898603298785,0.015008030135728214,[0.19550446],0
2.1525854830836005e+33,30112706370.30965,1.0744754442675894e+34,3708391753961913.5,5975125.427863934,4.589594808829584,0.014936581858740307,[0.19548287],0
2.153256907126983e+33,30125552963.365307,1.0744764436218526e+34,3699060247772034.5,5972182.714160603,4.580299501000479,0.014865395892310507,[0.19546128],0
2.153928331170365e+33,30138414525.98746,1.074477438473306e+34,3689742250423145.5,5969238.797793111,4.57101269081103,0.014794471649505491,[0.1954397],0
2.1545997552137476e+33,30151291092.4252,1.07447842884275e+34,3680437766595860.5,5966293.680940462,4.561734389355914,0.014723808543819973,[0.19541812],0
2.15527117925713e+33,30164182696.99034,1.0744794147509518e+34,3671146801026420.0,5963347.365806802,4.552464607825396,0.014653405989174256,[0.19539654],0
2.1559426033005122e+33,30177089409.162727,1.0744803962115442e+34,3661869372904011.0,5960399.913995957,4.543203329969094,0.014583264113715723,[0.19537495],0
2.1566140273438945e+33,30190011670.871746,1.0744813731600962e+34,3652605648275171.5,5957452.013960031,4.53395024362245,0.014513390519999121,[0.19535319],0
2.1572854513872767e+33,30202949625.349476,1.0744823455870805e+34,3643355658535232.0,5954503.84250919,4.524705263069663,0.014443786536223307,[0.19533123],0
2.157956875430659e+33,30215903297.46663,1.07448331350635e+34,3634119385118654.0,5951555.375067193,4.515468394723009,0.014374451061766118,[0.19530905],0
2.1586282994740413e+33,30228872712.46547,1.0744842769317406e+34,3624896809544951.0,5948606.587160011,4.506239644884932,0.014305383003780285,[0.19528668],0
2.1592997235174236e+33,30241857895.9598,1.0744852358770712e+34,3615687913418677.0,5945657.454415825,4.49701901974888,0.014236581277130496,[0.19526411],0
2.1599711475608058e+33,30254858873.934975,1.074486190356143e+34,3606492678429438.0,5942707.952565033,4.48780652540018,0.014168044804330447,[0.19524135],0
2.160642571604188e+33,30267875672.74789,1.0744871403827408e+34,3597311086351885.0,5939758.057440238,4.47860216781691,0.014099772515480885,[0.19521839],0
2.1613139956475704e+33,30280908319.126987,1.0744880859706318e+34,3588143119045717.5,5936807.744976262,4.469405952870748,0.014031763348207582,[0.19519525],0
2.1619854196909526e+33,30293956840.172253,1.074489027133566e+34,3578988758455681.5,5933856.991210133,4.460217886327844,0.013964016247600004,[0.19517193],0
2.162656843734335e+33,30307021263.355225,1.074489963885277e+34,3569847986611571.0,5930905.772281094,4.451037973849688,0.01389653016615023,[0.19514844],0
2.1633282677777172e+33,30320101616.51897,1.07449089623948e+34,3560720785628226.0,5927954.064430602,4.441866220993975,0.013829304063692295,[0.19512477],0
2.1639996918210995e+33,30333197927.87812,1.074491824209874e+34,3551607137705534.0,5925001.844002322,4.43270263321547,0.013762336907342035,[0.19510093],0
2.1646711158644817e+33,30346310226.018845,1.0744927478101404e+34,3542507025128431.0,5922049.087442134,4.423547215866882,0.013695627671437083,[0.19507692],0
2.165342539907864e+33,30359438539.89885,1.074493667053944e+34,3533420430266899.0,5919095.771298126,4.414399974199727,0.013629175337477645,[0.19505275],0
2.1660139639512463e+33,30372582898.8474,1.0744945819549314e+34,3524347335575968.5,5916141.872220604,4.405260913365201,0.013562978894067238,[0.19502843],0
2.1666853879946286e+33,30385743332.565292,1.0744954925267334e+34,3515287723595715.5,5913187.366962082,4.396130038415055,0.013497037336854131,[0.19500395],0
2.1673568120380108e+33,30398919871.124886,1.0744963987829629e+34,3506241576951264.0,5910232.232377285,4.387007354302456,0.013431349668472932,[0.19497932],0
2.168028236081393e+33,30412112544.970062,1.0744973007372153e+34,3497208878352786.0,5907276.445423153,4.377892865882871,0.01336591489848684,[0.19495455],0
2.1686996601247757e+33,30425321384.916275,1.0744981984030697e+34,3488189610595496.0,5904319.983158837,4.368786577914925,0.013300732043329946,[0.19492963],0
2.1693710841681577e+33,30438546422.15049,1.0744990917940876e+34,3479183756559671.5,5901362.822745701,4.359688495061305,0.013235800126250244,[0.19490457],0
2.1700425082115402e+33,30451787688.23126,1.074499980923813e+34,3470191299210610.0,5898404.941447318,4.350598621889579,0.013171118177252644,[0.19487938],0
2.1707139322549222e+33,30465045215.08863,1.0745008658057739e+34,3461212221598687.0,5895446.316629477,4.341516962873139,0.013106685233042658,[0.19485406],0
2.1713853562983048e+33,30478319035.024254,1.0745017464534796e+34,3452246506859296.0,5892486.925760172,4.332443522392016,0.013042500336970396,[0.19482861],0
2.1720567803416868e+33,30491609180.71127,1.0745026228804236e+34,3443294138212906.0,5889526.746409622,4.323378304733806,0.012978562538974807,[0.19480304],0
2.1727282043850693e+33,30504915685.19441,1.0745034951000813e+34,3434355098965004.0,5886565.756250242,4.314321314094495,0.012914870895528289,[0.19477734],0
2.1733996284284513e+33,30518238581.889904,1.0745043631259119e+34,3425429372506154.0,5883603.933056672,4.305272554579398,0.012851424469582012,[0.19475153],0
2.174071052471834e+33,30531577904.585583,1.0745052269713565e+34,3416516942311938.0,5880641.254705755,4.296232030203974,0.012788222330510812,[0.19472561],0
2.174742476515216e+33,30544933687.44077,1.0745060866498394e+34,3407617791943011.0,5877677.699176554,4.287199744894755,0.012725263554059426,[0.19469957],0
2.1754139005585984e+33,30558305964.986362,1.0745069421747682e+34,3398731905045061.5,5874713.244550338,4.2781757024901985,0.012662547222288469,[0.19467343],0
2.1760853246019807e+33,30571694772.1248,1.0745077935595327e+34,3389859265348825.5,5871747.86901059,4.269159906741573,0.012600072423520597,[0.19464719],0
2.176756748645363e+33,30585100144.130062,1.0745086408175057e+34,3380999856670090.0,5868781.550843005,4.260152361313838,0.012537838252287712,[0.19462085],0
2.1774281726887452e+33,30598522116.647675,1.0745094839620434e+34,3372153662909687.0,5865814.268435489,4.251153069786534,0.012475843809277755,[0.19459442],0
2.1780995967321275e+33,30611960725.694714,1.0745103230064842e+34,3363320668053497.0,5862846.000278164,4.2421620356546486,0.012414088201282474,[0.19456789],0
2.1787710207755098e+33,30625416007.65979,1.0745111579641496e+34,3354500856172447.5,5859876.724963359,4.233179262329512,0.01235257054114504,[0.19454128],0
2.179442444818892e+33,30638887999.303074,1.0745119888483438e+34,3345694211422512.0,5856906.421185616,4.224204753139673,0.012291289947708376,[0.19451458],0
2.1801138688622743e+33,30652376737.756264,1.0745128156723544e+34,3336900718044713.0,5853935.067741692,4.215238511331784,0.01223024554576354,[0.1944878],0
2.1807852929056566e+33,30665882260.52262,1.074513638449451e+34,3328120360365119.0,5850962.643530553,4.2062805400714876,0.01216943646599857,[0.19446094],0
2.181456716949039e+33,30679404605.47694,1.0745144571928866e+34,3319353122794847.0,5847989.127553379,4.197330842444294,0.012108861844947687,[0.194434],0
2.182128140992421e+33,30692943810.865562,1.0745152719158972e+34,3310598989830059.0,5845014.498913561,4.188389421456472,0.012048520824940954,[0.194407],0
2.1827995650358034e+33,30706499915.30638,1.0745160826317012e+34,3301857946051967.5,5842038.736816701,4.1794562800359385,0.011988412554053675,[0.19437992],0
2.1834709890791857e+33,30720072957.788826,1.0745168893535e+34,3293129976126829.0,5839061.820570614,4.170531421033129,0.011928536186056935,[0.19435279],0
2.184142413122568e+33,30733662977.673874,1.074517692094478e+34,3284415064805949.0,5836083.729585329,4.1616148472219,0.011868890880368072,[0.19432559],0
2.1848138371659502e+33,30747270014.694054,1.0745184908678026e+34,3275713196925680.5,5833104.443373084,4.152706561300406,0.011809475802001021,[0.19429833],0
2.1854852612093325e+33,30760894108.953434,1.0745192856866234e+34,3267024357407422.0,5830123.941548331,4.143806565891995,0.011750290121518093,[0.19427102],0
2.1861566852527148e+33,30774535300.927624,1.0745200765640737e+34,3258348531257622.0,5827142.203827731,4.134914863546089,0.011691333014980843,[0.19424366],0
2.186828109296097e+33,30788193631.46379,1.0745208635132688e+34,3249685703567773.0,5824159.210030161,4.126031456739076,0.011632603663902053,[0.19421624],0
